0x252e7e8b9863f81798b1fef8cfd9741a46de653c,2.36183
0xd91200d7652b93ec38758e94618cdc3eb10a19f5,3.26850
0xe3dac870128f4e2d53181d77b94eea7ce813e25c,50.96535
0x6fcade9de3ab9a1e57eab1684cf30e2ceba234fb,56.59685
0xc9086b7f93e19ad9d73e9ff4e7c038b3cc1ed288,832.49866
0xc0838ae2be023bc8102a4532d834bb356b21c26d,24.09962
0xacd50ada79a711b7f16a9ea2d8b611bb4722f052,335.57404
0x64a302b702951c8106d4b4d3033c75d0bed3b138,38.20121
0xdb22c56f26940803095704634d0e305901cf83af,410.47304
0x85ace660391c4fb72581bfee3df840eda189e552,507.32229
0x814055779f8d2f591277b76c724b7adc74fb82d9,4.69766
0x76809deb9333b256398f04e9b06759d3f55944cb,140.17308
0xf89b84432d78c945e646b576113ba1cc0fa1a415,238.05046
0xca748cb3e3de6ceab581db13bb9362d4d55353b9,466.81274
0xa6a541269d7cbe7dad61ce4754ffc83d56c31ca6,42.67700
0xea32a33300d64bddb9f09a8308d44c23616ec706,575.05027
0x505846a0a89dd26fa5cd0677fd5406039c218620,333.14864
0x0ffeb87106910eefc69c1902f411b431ffc424ff,2779.02868
