Pool Name,Pool Address,User Address,Deposit Amount,Share rate,Luna Reward
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0x252e7e8b9863f81798b1fef8cfd9741a46de653c,1.169867886995089404,0.7279%,12.44794679574072777763
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0x5071af77f17050477d21350e6dbeac13b5e7928f,0,1.8669%,31.92738937634104524421
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0x73773004b734c8968bc57fe3ad67c37675bd6c68,0,0.3450%,5.8987794415763859982
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0x99155306363ce4bb46b687a3191e0df4da6b7780,239.559167942812504639,7.5645%,129.37127224689305401829
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0xa3903bc9e6edbdff8b8f0e3035518c02bbe1605d,0,0.0101%,0.17147615449446966441
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0xa43b4f44f21800b39a41a2c4c697d9bb18cf193f,0,2.7044%,46.25196258838306174463
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0x54962fb1ba5229413777fbadd4d826319e68c065,1.115802484566651823,0.0376%,0.64266756675073006117
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0xf82534fe81f19203160858f3503bf34639686994,0,2.7013%,46.19729682916634176086
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0x0ffeb87106910eefc69c1902f411b431ffc424ff,0,1.6342%,27.94757258877858208981
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0xd1f9986b3d2fa47c8bc080dd47665c8ec930495c,45.0669834859073465,1.4268%,24.4014552910147885506
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0x9a80d4034657b2731bc203678c8032bda829434f,22.574749567286809612,0.7077%,12.10275780901320132493
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,0,26.5909%,454.76966886982556594821
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0x814055779f8d2f591277b76c724b7adc74fb82d9,2.316522876187144796,0.0665%,1.13671943700225827511
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0xc9086b7f93e19ad9d73e9ff4e7c038b3cc1ed288,0,1.1146%,19.06217490179047915691
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0xbeeffedb601b8c39aa72aa0083534585c06c2339,0.01,0.0003%,0.00410742585161208578
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0xf4078085cebb638016afc6e209229f1f7028a0fa,22.679292609912972501,0.5443%,9.30761904557190886019
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0x1b51960ec186f34aab650c0897cb131c30bdbc09,901.895106370154079276,21.5517%,368.58789566590051098415
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0xbf0a96872ad09aeef5451314a8bc231ec0a28fcd,11.448054102475299352,0.2722%,4.65363600972395551057
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0x93c027865354e96a1e9ec69fc8253e6d49013f82,218.259209499331708222,4.6708%,79.88216271728089013397
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0x7b3641c8b5f1d111cb5bbc13e1ee1b36e34a2255,9.060550140252421242,0.1790%,3.06018870309134672268
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0xac95e9dec056835d88817a8a59a06b1667c515d7,10.031049015623945522,0.1602%,2.73885464650972209509
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0x40bba8b1c1140defc330c79e4bcbd2cc40e7a380,42.390262574791247155,0.5502%,9.40907065818002456297
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0xb7c70ba79a694a520d870a28a5105c4e802dc805,265.906482183108658355,2.8466%,48.68343990868617359112
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0x74183c49586aa50d14eed4f51d016e5869509247,0,1.1228%,19.20216832622230696073
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0x435b53d46506861028515059eb5f181474e4626b,12.710908032579200655,0.1156%,1.97621985641836932254
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0x4b581deda2f2c0650c3dfc506c86a8c140d9f699,2312.897649693451178888,19.2846%,329.81459376031703781086
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0x2d600708fd0b49ae46a7ac0e7387e12c0b050c3f,286.83393812805100556,0.7600%,12.99782473097904077364
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0xd063411224b2784a4d7d8ac4f47e2b2fd54314c8,172.876497108563389106,0.4259%,7.28235038381259486884
mGOOG_UST,0xfE83a00DF3A98dE218c08719FAF7e3741b220D0D,0x31304ccdd28e62ef552824db08a350d752068c39,9.355051025823563094,0.0188%,0.32072826468381372686
